OBJECTID,YEAR_,FIRE_NAME,CAUSE,GIS_ACRES
27512,1960,P. & B. SCRIBNER #2,Unknown/Unidentified,2161.52075195
27513,1960,RED MOUNTAIN CREEK,Unknown/Unidentified,662.02954102
27514,1960,ROADSIDE #1,Unknown/Unidentified,350.05477905
27515,1960,ROADSIDE #2,Unknown/Unidentified,1308.09936523
27516,1960,ROADSIDE #20,Unknown/Unidentified,576.2734375
27517,1960,WAND,Unknown/Unidentified,384.55899048
27518,1960,BEDFORD #1,Unknown/Unidentified,1141.84863281
27519,1960,PLEASANT,Miscellaneous,1531.87084961
27520,1960,Unnamed,Unknown/Unidentified,193.32049561
27521,1964,BUSCH CREEK,Unknown/Unidentified,116.31237793
27522,1964,MERCED COUNTY #7,Unknown/Unidentified,451.9859314
27523,1964,MEXICAN GULCH #2,Unknown/Unidentified,392.03375244
27524,1964,HELL HOLE,Miscellaneous,21.948452
27525,1969,Unnamed,Lightning,576.52050781
27526,1969,Unnamed,Miscellaneous,1165.31323242
27527,1969,Unnamed,Lightning,8.37521267
27528,1996,SIMMLER,Arson,104.49571228
27529,1996,COOK,Equipment Use,615.66607666
27530,1996,RESERVE,Power Line,174.93598938
27531,1996,MIDWAY,Smoking,359.00994873
27532,1996,GILBRETH,Arson,4238.16748047
27533,1996,REDRO,Campfire,74.70118713
27534,1996,B V II,Campfire,247.40046692
27535,1996,ELK 2,Arson,245.62232971
27536,1996,TWENTYFIVE,Equipment Use,272.67108154
27537,1996,CHERRY,Smoking,39.03045654
27538,1996,POND,Arson,614.04949951
27539,1997,HEMLOCK FIRE - JULY,Playing with Fire,3947.10229492
27540,1998,STINE,Miscellaneous,322.73199463
27541,1999,LESLIE,Equipment Use,9.87351418
27542,1999,JADE,Equipment Use,149.67546082
27543,1999,DOME,Lightning,215.28015137
27544,1990,DUNBAR,Arson,197.38894653
27545,1967,VIERRA,Unknown/Unidentified,227.11364746
27546,1967,WHITTAKER,Unknown/Unidentified,290.9418335
27547,1967,WYATT RANCH,Unknown/Unidentified,527.30426025
27548,1967,BL&M #1,Unknown/Unidentified,591.77874756
27549,1967,FOUNTAIN SPRINGS,Unknown/Unidentified,353.14144897
27550,1967,MCKINNEY,Unknown/Unidentified,794.29327393
27551,1967,LIGHTNING #3,Unknown/Unidentified,283.55880737
27552,1980,OTAY #6,Unknown/Unidentified,3313.64013672
27553,1972,Unnamed,Arson,11.96112633
27554,1972,Unnamed,Lightning,9.92240334
27555,1972,Unnamed,Miscellaneous,101.83702087
27556,1972,Unnamed,Lightning,12.1491251
27557,1972,Unnamed,Miscellaneous,1675.88464355
27558,1989,Unnamed,Unknown/Unidentified,224.76048279
27559,1989,Unnamed,Unknown/Unidentified,42.89818573
27560,1989,Unnamed,Unknown/Unidentified,65.81235504
27561,1990,Unnamed,Unknown/Unidentified,119.39775848
27562,1990,Unnamed,Unknown/Unidentified,203.98327637
27563,1990,Unnamed,Unknown/Unidentified,367.65118408
27564,1990,Unnamed,Unknown/Unidentified,356.72149658
27565,1990,Unnamed,Unknown/Unidentified,718.39910889
27566,1990,Unnamed,Unknown/Unidentified,8.44349575
27567,1990,Unnamed,Unknown/Unidentified,44.81720352
27568,1990,Unnamed,Unknown/Unidentified,19.85215378
27569,1990,CARPENTER,Arson,42.88611221
27570,1990,KING FIRE,Unknown/Unidentified,356.02508545
27571,1990,THE JOHNSON FIRE,Unknown/Unidentified,100.42510223
27572,1990,GODDE FIRE,Unknown/Unidentified,178.89128113
27573,1990,THE CYPRESS FIRE,Unknown/Unidentified,105.69577026
27574,1990,CALGROVE FIRE,Unknown/Unidentified,89.07948303
27575,1990,RODMAR,Playing with Fire,5.97400427
27576,1990,Unnamed,Miscellaneous,2.98723507
27577,1977,Unnamed,Lightning,2.98727155
27578,1977,Unnamed,Lightning,4.97888136
27579,1977,Unnamed,Lightning,4.97887993
27580,1977,Unnamed,Lightning,4.97885132
27581,1977,Unnamed,Lightning,4.97872257
27582,1977,BURNS,Debris,6.92077541
27583,1979,Unnamed,Unknown/Unidentified,333.45132446
27584,1979,Unnamed,Unknown/Unidentified,132.44374084
27585,1979,Unnamed,Unknown/Unidentified,167.86186218
27586,1979,Unnamed,Unknown/Unidentified,227.59089661
27587,1979,Unnamed,Unknown/Unidentified,171.10655212
27588,1979,Unnamed,Unknown/Unidentified,193.42677307
27589,1979,Unnamed,Unknown/Unidentified,208.82357788
27590,1979,Unnamed,Unknown/Unidentified,212.76911926
27591,1979,Unnamed,Unknown/Unidentified,229.80513
27592,1979,Unnamed,Unknown/Unidentified,235.04483032
27593,1980,Unnamed,Smoking,34.72859192
27594,1984,GREEN GULCH,Unknown/Unidentified,787.96398926
27595,1987,PALMER,Lightning,1971.53662109
27596,1987,BIG,Lightning,894.56933594
27597,1988,Unnamed,Lightning,112.01967621
27598,1990,Unnamed,Lightning,1562.45092773
27599,1992,Unnamed,Miscellaneous,18.68591309
27600,1995,HELESTER,Equipment Use,627.37615967
27601,1997,MAYBERT,Debris,470.67382813
27602,1994,LATIGO FIRE,Unknown/Unidentified,63.10948563
27603,1923,Unnamed,Miscellaneous,1415.10778809
27604,1923,Unnamed,Miscellaneous,9296.20117188
27605,1924,Unnamed,Unknown/Unidentified,5578.79736328
27606,1927,Unnamed,Unknown/Unidentified,159.09150696
27607,1921,Unnamed,Miscellaneous,646.28656006
27608,1921,Unnamed,Unknown/Unidentified,247.58598328
27609,1988,Unnamed,Miscellaneous,592.01983643
27616,1921,Unnamed,Miscellaneous,5549.76123047
27618,1920,Unnamed,Unknown/Unidentified,671.44537354
27622,1923,Unnamed,Unknown/Unidentified,181.12533568999999
27623,1996,TRINITY,Arson,76.12572479
27624,1996,WIND GAP,Power Line,193.34902954
27625,1996,SKYLINE,Power Line,20567.9140625
27626,1996,PANOCHE II,Power Line,7931.95458984
27627,1996,HWY 41,Arson,3198.41357422
27628,1999,BSFMU STEELE,Miscellaneous,7.9131031
27629,1959,GARY-LINN,Unknown/Unidentified,952.47808838
27630,1959,H. HOYER,Unknown/Unidentified,789.54547119
27631,1959,HAMPTON,Unknown/Unidentified,684.3114624
27632,1959,HAROLD LAWRENCE,Unknown/Unidentified,234.09207153
27633,1959,HOLLOW TREE,Unknown/Unidentified,2051.29467773
27634,1959,HOOPER,Unknown/Unidentified,1352.44213867
27635,1959,HWY 4 #2,Unknown/Unidentified,1013.80273438
27636,1959,INDIAN LAND #4,Unknown/Unidentified,3937.13671875
27637,1959,JOE RUSS,Unknown/Unidentified,484.89660645
27638,1979,HAUSER,Unknown/Unidentified,710.23425293
27639,1979,GROVE,Unknown/Unidentified,99.74868774
27640,1979,WILDOMAR,Unknown/Unidentified,101.0606842
27641,2002,ELLIS 2,Debris,112.53871155
27642,2002,BEAR 2,Debris,48.8170929
27643,2002,COLD,Miscellaneous,11.18711853
27644,2002,HARRISON,Smoking,32.83269882
27645,2002,FERRIS,Equipment Use,9.28774357
27646,2002,POPLAR,Equipment Use,47.84096146
27647,2002,PADUA,Playing with Fire,12.51119137
27648,2003,THIMBLEBERRY,Lightning,29.57423019
27649,2003,GIRARD,Lightning,11.64283371
27650,2003,GREEN,Lightning,13.50681782
27651,2003,POLLARD,Miscellaneous,40.6874733
27652,2003,SAGEHEN,Lightning,1174.03381348
27653,1996,SCOTT,Arson,8827.95800781
27654,1996,HWY 162,Debris,438.89968872
27655,1996,PALERMO,Miscellaneous,1514.62072754
27656,1996,DEL VALLE,Equipment Use,1088.03222656
27657,1996,MINES ROAD,Equipment Use,174.05126953
27658,1928,BLUE MT. 3,Unknown/Unidentified,247.99658203
27659,1928,BLUE MT. 3,Lightning,241.75152588
27660,1928,MOWITZ,Lightning,25.57201004
27661,1928,MCCLELLAN,Lightning,25.56958008
27662,1928,CRUISER,Lightning,77.07341766
27663,1928,DEER HILL,Lightning,31.06859589
27664,1928,TICKNER RD.,Miscellaneous,181.3769989
27665,1928,EAST CR.,Miscellaneous,62.74681091
27666,1928,BALD HILLS,Lightning,3.48487115
27667,1928,STONE CORRAL,Smoking,4.97819233
27668,1928,BIG BAR #3,Debris,4.97871447
27669,1928,BEE LAKE #3,Debris,8.96157265
27670,1928,BEE LAKE #2,Debris,2.98712945
27671,1928,BEE LAKE #1,Debris,4.9786272
27672,1928,DANCE GROUND #5,Debris,7.96587086
27673,1928,RATTLE SNAKE RIDGE 2,Debris,3.4852767
27674,1929,FISH CYN,Unknown/Unidentified,186.80178833
27675,1929,GLENDORA HILL NO. 85,Unknown/Unidentified,345.92446899
27676,1929,GARRETT MTN,Miscellaneous,1114.66772461
27677,1929,Unnamed,Miscellaneous,55.16182327
27678,1929,Unnamed,Miscellaneous,43.74644089
27679,1929,Unnamed,Miscellaneous,33.8735199
27680,1929,Unnamed,Lightning,17.67844582
27681,1929,Unnamed,Lightning,65.27269745
27682,1929,Unnamed,Miscellaneous,1460.54138184
27683,1929,BLUE CREEK #3,Debris,6705.64111328
27684,1929,HOPKINS RIDGE #10,Debris,1655.67675781
27685,1929,CAMP CREEK,Debris,84.49425507
27686,1929,BIG ROCK,Debris,147.07754517
27687,1929,HOPKINS CREEK,Debris,3461.51074219
27688,1929,MC HALE GULCH #2,Debris,138.20613098
27689,1929,BOISE CREEK #1,Debris,304.55233765
27690,1929,SCHNABLE,Debris,156.71382141
27691,1929,S.F. RED CAP #1,Debris,113.19255066
27692,1929,BEAR CREEK RIDGE,Arson,14.21178818
27693,1929,Unnamed,Unknown/Unidentified,88.17086029
27694,1929,Unnamed,Unknown/Unidentified,943.74127197
27695,1929,Unnamed,Unknown/Unidentified,580.85693359
27696,1929,Unnamed,Unknown/Unidentified,127.59405518
27697,1929,Unnamed,Unknown/Unidentified,50.4281044
27698,1929,Unnamed,Unknown/Unidentified,936.07061768
27699,1929,RED BANK,Campfire,7033.88818359
27700,1930,Unnamed,Unknown/Unidentified,243.07290649
27701,1930,Unnamed,Unknown/Unidentified,49.55142593
27702,1930,LEE NO. 160,Unknown/Unidentified,76.15789032
27703,1930,POTRERO NO. 42,Unknown/Unidentified,8783.47167969
27704,1930,TOWER NO. 88,Unknown/Unidentified,231.68675232
27705,1930,Unnamed,Unknown/Unidentified,242.59620667
27706,1930,Unnamed,Miscellaneous,720.63262939
27707,1930,Unnamed,Unknown/Unidentified,233.49395752
27708,1930,Unnamed,Unknown/Unidentified,578.88513184
27709,1930,Unnamed,Miscellaneous,222.44671631
27710,1930,Unnamed,Unknown/Unidentified,215.59761047
27711,1930,Unnamed,Miscellaneous,130.48789978
27712,1930,Unnamed,Miscellaneous,168.2913208
27713,1930,Unnamed,Unknown/Unidentified,440.09887695
27714,1930,Unnamed,Miscellaneous,65.55277252
27715,1930,Unnamed,Miscellaneous,202.95828247
27716,1930,Unnamed,Miscellaneous,849.54992676
27717,1930,Unnamed,Miscellaneous,458.94897461
27718,1930,Unnamed,Miscellaneous,235.15167236
27719,1930,Unnamed,Miscellaneous,119.44384766
27720,1930,Unnamed,Miscellaneous,360.64501953
27721,1930,Unnamed,Miscellaneous,60.52514267
27722,1930,Unnamed,Unknown/Unidentified,155.42652893
27723,1930,Unnamed,Unknown/Unidentified,182.30633545
27724,1930,Unnamed,Unknown/Unidentified,573.15942383
27725,1930,Unnamed,Unknown/Unidentified,1008.34509277
27726,1930,Unnamed,Unknown/Unidentified,481.93341064
27727,1930,Unnamed,Unknown/Unidentified,395.8168335
27728,1930,Unnamed,Unknown/Unidentified,156.79031372
27729,1930,Unnamed,Unknown/Unidentified,231.03608704
27730,1930,Unnamed,Unknown/Unidentified,182.76361084
27731,1930,Unnamed,Unknown/Unidentified,1497.81433105
27732,1930,WILCOX RIDGE #1,Lightning,69.20884705
27733,1930,FARLEY CREEK,Lightning,21.50961113
27734,1930,LUNDERVILLE,Miscellaneous,2.98734617
27735,1930,DOUBLE GATE #1,Debris,2.98736095
27736,1930,DOUBLE GATE #2,Debris,2.98733497
27737,1931,Unnamed,Unknown/Unidentified,2978.22949219
27738,1931,Unnamed,Unknown/Unidentified,640.86987305
27739,1931,Unnamed,Miscellaneous,6096.83789063
27740,1931,Unnamed,Lightning,98.71689606
27741,1931,Unnamed,Miscellaneous,11.54431725
27742,1931,Unnamed,Miscellaneous,631.64080811
27743,1931,Unnamed,Miscellaneous,579.34063721
27744,1931,Unnamed,Miscellaneous,24.12351227
27745,1931,Unnamed,Miscellaneous,175.61898804
27746,1931,Unnamed,Miscellaneous,329.3269043
27747,1931,Unnamed,Miscellaneous,92.15209961
27748,1931,Unnamed,Miscellaneous,2001.5168457
27749,1931,Unnamed,Miscellaneous,503.69369507
27750,1931,Unnamed,Miscellaneous,469.85305786
27751,1931,Unnamed,Miscellaneous,381.8732605
27752,1931,Unnamed,Unknown/Unidentified,424.35568237
27753,1931,Unnamed,Unknown/Unidentified,285.99053955
27754,1931,Unnamed,Unknown/Unidentified,180.92626953
27755,1931,Unnamed,Miscellaneous,2919.02709961
27756,1931,Unnamed,Miscellaneous,48.75695419
27757,1931,Unnamed,Miscellaneous,28.13378334
27758,1931,Unnamed,Miscellaneous,22.65383339
27759,1931,Unnamed,Miscellaneous,9.49389935
27760,1931,Unnamed,Miscellaneous,182.23973083
27761,1931,Unnamed,Miscellaneous,596.88476563
27762,1931,Unnamed,Miscellaneous,663.99658203
27763,1931,Unnamed,Miscellaneous,3373.11694336
27764,1931,GREAT NORTHE,Miscellaneous,156.57200623
27765,1931,LONG BELL 2,Miscellaneous,1747.52978516
27766,1931,CAMP#42,Miscellaneous,7.70258999
27767,1931,SUGAR HILL,Miscellaneous,375.52478027
27768,1931,CAMP 1,Miscellaneous,449.94570923
27769,1931,FANDANGO PS,Miscellaneous,349.98461914
27770,1931,SAVORUM MOUNTAIN,Debris,7.96599674
27771,1931,WILDER CREEK,Debris,4.97883606
27772,1931,MOSQUITO GULCH #2,Debris,9.45981216
27773,1931,F. OF PEARCH CR #1,Debris,2.98742676
27774,1931,F. OF PEARCH CR #2,Debris,5.97437525
27775,1931,DEVILS CANYON,Debris,24.8950386
27776,1944,Unnamed,Unknown/Unidentified,515.47839355
27777,1944,Unnamed,Unknown/Unidentified,441.67163086
27778,1944,Unnamed,Unknown/Unidentified,75.33325958
27779,1944,Unnamed,Unknown/Unidentified,216.19476318
27780,1944,IRONLES #2,Unknown/Unidentified,9537.25976563
27781,1944,TASHALA,Unknown/Unidentified,1717.93811035
27782,1944,WILLOW BROOK RANCH,Unknown/Unidentified,369.81973267
27783,1944,FOSTER MOUNTAIN,Unknown/Unidentified,6990.43066406
27784,1944,BERRY CREEK,Unknown/Unidentified,1130.9453125
27785,1944,BAECHTEL CREEK,Unknown/Unidentified,704.75366211
27786,1944,ALASKA RIDGE,Unknown/Unidentified,6151.58984375
27787,1944,SLEEPY HOLLOW,Unknown/Unidentified,625.74060059
27788,1944,ZEAL,Unknown/Unidentified,3821.85546875
27789,1944,HAINES,Unknown/Unidentified,334.53909302
27790,1944,CHRISTINE WOODS,Unknown/Unidentified,614.2208252
27791,1944,COLD SPRINGS,Unknown/Unidentified,5282.92333984
27792,1944,THOMPSON,Unknown/Unidentified,613.25402832
27793,1944,ROCK PORT,Unknown/Unidentified,1687.53015137
27794,1944,ANDERSON CREEK,Unknown/Unidentified,75.47333527
27795,1944,HOWARDS GULCH,Miscellaneous,111.02172089
27796,1957,Unnamed,Unknown/Unidentified,155.18321228
27797,1962,BLACK MOUNTAIN,Unknown/Unidentified,485.4881897
27798,1996,TRIMMER 2,Arson,6147.72851563
27799,1996,TRIMMER,Vehicle,223.5526886
27800,1996,SUEY INCIDENT,Unknown/Unidentified,731.08447266
27801,1996,GORGE,Lightning,1382.56860352
27802,1996,EADE,Unknown/Unidentified,309.14117432
27803,1996,PG&E #13,Unknown/Unidentified,638.37835693
27804,2002,MATEO,Miscellaneous,1882.24975586
27805,2002,PEAK,Equipment Use,245.0083313
27806,1999,DIVISION,Miscellaneous,2981.12182617
27807,1986,BIRD,Lightning,25.02136421
27808,1986,SAND,Lightning,9.4598484
27809,1986,BOUNDRY,Lightning,11.94970989
27810,1975,TENAJA,Equipment Use,10161.60644531
27811,1986,ONEIL,Lightning,64.87377167
27812,1983,OROSCO,Equipment Use,43.37085342
27813,1983,Unnamed,Arson,118.71582794
27814,1983,PEORIA,Playing with Fire,817.43994141
27815,1983,POPE,Equipment Use,226.12666321
27816,1983,POPE CANYON,Equipment Use,1682.20019531
27817,1983,SKYWAY #3,Unknown/Unidentified,603.94299316
27818,1983,WHITE ROCK,Miscellaneous,169.21408081
27819,1983,PORT COSTA,Unknown/Unidentified,319.36361694
27820,1983,WESTLEY,Miscellaneous,366.70831299
27821,1983,CUIDADO,Equipment Use,1433.11315918
27822,1983,DRY CREEK,Arson,401.38262939
27823,1983,FK 4783,Unknown/Unidentified,323.40002441
27824,1983,MUD SPRINGS,Arson,284.8536377
27825,1983,ASSIST #28,Unknown/Unidentified,679.82061768
27826,1983,FLINN,Miscellaneous,114.40736389
27827,1983,MARRON,Unknown/Unidentified,374.72573853
27828,1983,ASSIST #38,Unknown/Unidentified,351.31982422
27829,1983,CARRIZO,Equipment Use,694.50976563
27830,1983,Unnamed,Arson,250.87841797
27831,1983,BANNING,Arson,3136.84594727
27832,1983,SNOW CREEK,Equipment Use,3969.79321289
27833,1983,Unnamed,Unknown/Unidentified,9.62274933
27834,1983,Unnamed,Unknown/Unidentified,9.53507233
27835,1999,RIFLE,Power Line,18.09098816
27836,1999,TIVY,Lightning,325.90447998
27837,1930,CASTRO CYN,Smoking,515.14709473
27838,1931,CASTRO CYN,Smoking,1185.82824707
27839,1944,GAVIOTA,Smoking,792.37463379
27840,1965,RANCHO,Lightning,187.26602173
27841,1968,JOSE,Arson,49.74004745
27842,1979,ZACA STATION #2,Unknown/Unidentified,243.0881958
27843,1979,ZACA STATION #1,Unknown/Unidentified,580.37817383
27844,1979,EAGLE CANYON,Miscellaneous,3764.52270508
27845,1979,RANCHO FELECIA,Unknown/Unidentified,914.61523438
27846,1980,RAINBOW,Lightning,854.49359131
27847,1981,GAVIOTA,Arson,90.12480927
27848,1983,HANDELAS,Miscellaneous,486.58639526
27849,1984,CAT,Unknown/Unidentified,1011.5010376
27850,1990,PAINT,Arson,4424.88232422
27851,1993,YARD,Unknown/Unidentified,331.22988892
27852,1993,CEBRIAN,Unknown/Unidentified,645.16247559
27853,1997,SANTA ROSA,Unknown/Unidentified,3074.24536133
27854,1997,JANEWAY (SPOT),Equipment Use,3.22973585
27855,1931,O'BRIEN,Miscellaneous,6.97029591
27856,1931,OAK FLAT,Smoking,2.48944759
27857,1931,CAMPBELL CREEK,Unknown/Unidentified,199.14964294
27858,1931,SHARBER SLOUGH,Debris,99.57668304
27859,1931,THREE CREEK,Debris,9.95736408
27860,1931,HALL CREEK,Campfire,124.47432709
27861,1931,JEANS RANCH,Miscellaneous,238.9831543
27862,1932,Unnamed,Unknown/Unidentified,7390.81884766
27863,1932,Unnamed,Miscellaneous,43.87268448
27864,1932,Unnamed,Miscellaneous,31.55493546
27865,1932,Unnamed,Unknown/Unidentified,65.54029083
27866,1932,N/A,Lightning,4.97856331
27867,1932,N/A,Debris,54.76524734
27868,1932,VANS CAMP,Lightning,27.88087654
27869,1932,BEANS CAMP #1,Lightning,6.97017479
27870,1932,SALAL SPRINGS #3,Lightning,238.97792053
27871,1932,RED CAP,Lightning,3.48525977
27872,1932,BEANS CAMP #2,Lightning,3.48509145
27873,1932,MILLS HILL,Debris,15.93273735
27874,1932,SALYER DITCH #5,Debris,3.98318815
27875,1932,CEDAR CREEK #1,Debris,169.28086853
27876,1932,CEDAR CREEK #3,Debris,18.91958618
27877,1932,LANE RIDGE,Miscellaneous,8.96165466
27878,1932,AMMON PRAIRIE,Lightning,2.48950052
27879,1932,JIM JAM,Lightning,26.88667297
27880,1932,FRIDAY RIDGE,Lightning,8.96161652
27881,1932,SHADY CREEK,Lightning,7.96624804
27882,1932,SHARBER #3,Lightning,19.9156208
27883,1932,HORSE TRAIL RIDGE,Lightning,2.98736763
27884,1932,LITTLE ROUND MT. 1-3,Debris,150.56381226
27885,1932,DOUGLASS,Debris,18.82028008
27886,1932,N/A,Debris,288.52102661
27887,1932,BEE LAKE,Debris,498.0769043
27888,1935,CRAPO CREEK #2,Lightning,66.00347137
27889,1935,JILLSON MINE,Smoking,92.13899994
27890,1935,SMITH MINE,Arson,13.94815826
27891,1966,MILTON,Unknown/Unidentified,2678.15161133
27892,1966,PENTZ,Unknown/Unidentified,1129.57250977
27893,1966,PODESTA,Unknown/Unidentified,342.6729126
27894,1966,PROJ26/LANGENFELDER9,Unknown/Unidentified,743.00030518
27895,1966,STAR,Unknown/Unidentified,712.56072998
27896,1966,U. OF C. R. I.ESCAPE,Unknown/Unidentified,168.56829834
27897,1966,ZUMWALT,Unknown/Unidentified,544.22174072
27898,1966,BIDWELL PARK,Unknown/Unidentified,615.55718994
27899,1966,PROJECT 19,Unknown/Unidentified,5724.95068359
27900,1966,DESMOND-GILL,Unknown/Unidentified,616.12713623
27901,1966,DUDLEY,Unknown/Unidentified,404.89813232
27902,1966,GILL #2,Unknown/Unidentified,359.431427
27903,1966,WOLFSEN,Unknown/Unidentified,1331.24060059
27904,1966,CARLTON HILLS,Unknown/Unidentified,329.45791626
27905,1966,SULPHUR MOUNTAIN,Unknown/Unidentified,8.44040012
27906,1966,COTTENWOOD CREEK,Unknown/Unidentified,2127.27783203
27907,1988,RUBICON,Unknown/Unidentified,207.16059875
27908,1988,IDLEBERRY,Unknown/Unidentified,110.89399719
27909,1968,"""D"" STREET",Unknown/Unidentified,62.75686646
27910,1957,Unnamed,Miscellaneous,216.20774841
27911,1957,Unnamed,Miscellaneous,379.16534424
27912,1957,Unnamed,Miscellaneous,42.07361221
27913,1957,Unnamed,Miscellaneous,6.824337480000001
27914,1957,CHARLEY CREEK,Miscellaneous,1563.93383789
27915,1957,Unnamed,Miscellaneous,332.84817505
27916,1957,FIASCO,Unknown/Unidentified,7309.96337891
27917,1957,BOULDER CREEK,Miscellaneous,3734.05053711
27918,1957,Unnamed,Unknown/Unidentified,324.49429321
27919,1957,Unnamed,Playing with Fire,283.89596558
27920,1957,Unnamed,Campfire,47.09149551
27921,1960,Unnamed,Miscellaneous,3720.24829102
27922,1960,Unnamed,Miscellaneous,61.91685867
27923,1960,Unnamed,Miscellaneous,136.2348938
27924,1960,Unnamed,Lightning,146.45608521
27925,1999,LA JOLLA,Debris,7845.93994141
27926,1932,RED CLOUD,Arson,325.84515381
27927,1999,VALLEY,Unknown/Unidentified,112.28934479
27928,2001,FREEMAN,Equipment Use,417.39761353
27929,2001,RED BANK,Vehicle,442.09838867
27930,2001,HOG,Equipment Use,343.73031616
27931,2001,WHITE,Debris,33.49117661
27932,2001,FALCON,Equipment Use,33.35941315
27933,2001,JACKSON,Equipment Use,1670.78222656
27934,2001,FRENCH,Equipment Use,66.66996765
27935,2001,PAYEN,Miscellaneous,302.18734741
27936,2001,SILVA,Unknown/Unidentified,80.42118073
27937,2001,ETHEL,Equipment Use,10.37271881
27938,2001,HIGHWAY-16,Equipment Use,546.54547119
27939,2001,HIGHWAY-88,Arson,15.09820652
27940,1986,TAMARACK,Smoking,438.88919067
27941,1986,Unnamed,Lightning,29.5466671
27942,1986,Unnamed,Unknown/Unidentified,23.31490517
27943,1986,Unnamed,Lightning,4.55792332
27944,1986,Unnamed,Lightning,538.05358887
27945,1986,Unnamed,Lightning,40.12163925
27946,1957,Unnamed,Unknown/Unidentified,380.63198853
27947,1957,Unnamed,Unknown/Unidentified,72.92485046
